,RELIANCE,TCS,HDFCBANK,INFY,ICICIBANK,SBIN,BHARTI,ITC,KOTAKBANK,HINDUNILVR
2022-03-04,3282.5398139470676,4944.945987696024,1849.5654770289905,2394.9587082235707,1325.181095495327,774.1048749316934,683.900229892551,245.75137168113827,2755.756829708573,4064.939666685358
2022-03-07,3300.9395926590387,4936.840084736247,1850.74938502198,2378.3948713620566,1306.2383734197053,769.9479402857588,699.952670845922,246.01185905205423,2743.9110914653343,4096.500790814634
2022-03-08,3237.519190029018,5004.709088079903,1847.564889108276,2446.785461900957,1290.7285803009793,778.5744799868743,709.6830225466897,247.47121743980136,2744.688420773882,4095.020734130115
2022-03-09,3301.2600492288284,5053.608936507575,1821.1624471991936,2433.8098228862405,1279.4923305791974,774.1225909690318,709.2916163991338,251.0759783803164,2686.81524102139,4122.518293651922
2022-03-10,3209.977811488325,5046.3566392460825,1798.1418565797273,2437.3715246541374,1248.2835314593922,768.6486250271345,714.690906006285,251.60606879504877,2650.0490234527238,4136.9117405801635
2022-03-11,3176.315226220464,5080.1754364378685,1831.0883434687498,2483.013467192359,1254.5194308344624,778.4406222643312,704.9640726792553,253.38307297272556,2680.5659063634293,4079.139357224988
2022-03-14,3120.5700487425624,5028.367858931332,1806.6590833529726,2425.2622521853673,1241.2971399554854,771.8199135786984,696.7581367897533,249.93076384581542,2676.383208852831,4108.784839211643
2022-03-15,3098.724556003017,4977.87283956817,1808.0770245841265,2395.9036559222245,1237.9869686477512,777.3265048077134,675.0938442377663,252.92574708502096,2675.167033983693,4104.739236222315
2022-03-16,3096.200037460257,4975.273689640169,1768.4870321870724,2431.024729571686,1217.814433799005,766.7135731977977,681.8206885048634,249.46904136229296,2652.296042284996,4062.306541180205
2022-03-17,3139.618291276644,4874.089817329549,1766.859804792991,2376.825137327496,1225.0387767369884,774.5514276058169,672.6081384648509,247.37069207824896,2653.927311718984,4009.891700084363
2022-03-18,3183.4053985080845,4879.848436147443,1713.6326551753648,2364.203839942535,1186.7022369006115,736.8740521326872,654.0640560080628,246.14549256188147,2613.0187955165675,3998.1491234906835
2022-03-21,3155.0055372348074,4891.374406134279,1698.7542937602432,2347.7025602909016,1162.3027979556946,709.8311561595817,645.7064793406458,245.46228036439612,2571.5777985151285,3969.3254713891342
2022-03-22,3110.198120054138,4901.798876032739,1662.3654382579944,2366.720837227325,1127.948838984744,684.0399412617732,626.2833811448144,242.15252648009306,2536.4675352327704,3948.0147045548892
2022-03-23,3160.3582962234677,4966.252114411934,1655.5235607530028,2383.188734090666,1119.5978586990852,690.8256812108123,617.6720877529625,244.71965874619102,2550.2517635454433,4034.876603243343
2022-03-24,3141.8874763687268,4999.938115807418,1702.4643115791234,2384.6559387425445,1124.8042145318648,684.1502677943672,626.5284058767876,240.02815969587377,2558.415799858354,4031.003614608804
2022-03-25,3152.9239009226717,5034.6548273478475,1712.6093195805745,2434.25756718059,1120.4252264035722,677.9763089308813,621.2807768070211,242.42385223379898,2574.5348555226783,4068.9038918175706
2022-03-28,3214.1366898950414,5001.036783803889,1759.1927036581826,2470.952002013109,1158.0501455067797,714.2437769803716,613.9671665593081,242.43376176331859,2625.2214791069014,4109.137248914663
2022-03-29,3163.284579232596,5017.692982092876,1779.8176469090618,2498.0300481941913,1168.8632085923305,712.6631121655145,607.980501477834,245.9566860690798,2656.7532160458427,4137.742050226402
2022-03-30,3144.3894338969617,4883.154297982746,1739.8466119414256,2492.7656679754277,1130.8280097543961,692.583576907741,608.0463770891926,240.9768518892368,2600.7624004934373,4120.692725718168
2022-03-31,3146.865431342985,5062.540875293398,1720.1163337645094,2593.4525289468197,1121.303279664394,691.9595766387772,617.1555239476256,239.30192255033057,2598.638214577927,4037.8601966899896
2022-04-01,3178.7797259344466,5102.955524294556,1744.4403648428613,2645.4926726102544,1141.425569841983,704.7713311647736,614.9840196440396,238.25293443249814,2656.3719750671376,4097.146860923004
2022-04-04,3168.751874904906,5100.831049589618,1722.4354356516528,2676.693997853007,1137.993802934348,716.154772082528,607.1833240509366,236.8063391108094,2657.4844147805848,4103.13912757027
2022-04-05,3159.872288594822,5041.752496208563,1734.4589268298898,2675.2015089791207,1132.2922566887432,726.4838774086052,616.7796923670111,237.39828969908487,2662.219876682953,4130.833949399449
2022-04-06,3119.121344396725,5019.100249832183,1677.6955324815503,2683.2479762987127,1082.4782601493314,708.8085656698856,605.8212615301828,234.75512541928367,2577.367580920522,4072.5569815776826
2022-04-07,3191.469242652788,4912.616985976311,1711.027214027672,2655.1191274134835,1089.6980192862698,708.1587022974759,620.9152778883035,233.31071515589554,2568.0308943813347,4118.8577490295675
2022-04-08,3210.4251466781143,4868.614437314101,1715.7957524282735,2607.3323058922283,1105.7652797457438,725.4410892028199,626.6562501465083,234.90348048507954,2625.4769348644463,4137.754805733306
2022-04-11,3153.083562157274,4862.247218603039,1748.028087290551,2577.4623680545246,1113.3111092734737,736.69791213111,626.8175581690205,232.2567955890966,2668.551098306061,4215.405999651243
2022-04-12,3164.7053046501796,4816.435558259973,1712.828666520228,2561.6874303320137,1109.3936307228732,734.3378258219185,623.9673139758853,230.25294949709541,2628.760079759221,4223.74925314979
2022-04-13,3212.4721108380368,4754.548447702957,1751.96082813017,2558.6199467663328,1149.322374201659,746.3177555022094,615.9906091522729,230.94778369458203,2690.1596881826617,4318.048099500953
2022-04-14,3250.311195438747,4763.586540412738,1738.5128822474135,2597.8316369290374,1134.260317931335,751.9006930590465,613.8070642789647,235.21502686793644,2691.7185814141767,4342.479114695951
2022-04-15,3225.736505522397,4730.551286294353,1739.5029577778323,2585.302433768313,1125.7535685325408,746.5909061453667,612.1778644941011,229.01434608572688,2688.3405957331256,4248.658608571009
2022-04-18,3169.5458025627945,4601.882057790976,1677.1807482489928,2481.773926320116,1080.5270377570735,734.1949967037675,594.8229703493408,226.95352816299,2621.52987818845,4204.157083030023
2022-04-19,3167.5517015354376,4534.380137606536,1701.0995951766456,2506.484266902789,1073.0378935101608,724.7901310699482,590.907299468971,224.2589810359498,2625.4669912477893,4154.376230491966
2022-04-20,3279.3514084529015,4666.569710332571,1742.0609979110352,2602.949942147235,1116.0392639327029,745.8718766374394,596.862624040437,226.86029785091333,2713.611621924837,4209.192359806834
2022-04-21,3200.799361612826,4577.49883107474,1715.2837858787148,2555.6729784833833,1119.5159676930027,731.3851231964584,595.6326269664669,229.98979974920786,2744.320554670969,4212.7608348976255
2022-04-22,3227.5719726822863,4626.3498193168325,1729.8699346056371,2577.2115593235567,1134.8807380602734,718.9636618885173,604.9634187600248,231.24135314200464,2754.4979705670125,4321.362632326447
2022-04-25,3195.3326857210213,4586.281961501756,1762.5735067136477,2538.856703910017,1142.0213235501396,725.2545676549413,612.2289018037411,232.1276996205967,2745.436662869875,4312.468466335286
2022-04-26,3166.7839747528797,4566.858060573278,1763.7675041332209,2541.6852013754738,1119.329093857461,724.1613695704748,611.8050737967957,235.311662690948,2733.828179987034,4377.807352104308
2022-04-27,3192.0209080950885,4659.440638674659,1790.0824137011055,2583.757345977935,1163.1523133168957,755.0604524017486,626.9998552809768,233.78048514228428,2775.4671573094524,4398.014581439423
2022-04-28,3201.2336493964226,4630.67030411752,1792.4787864710763,2618.2882521224196,1174.0789153145652,749.8133363915871,626.885237043712,231.89121461621062,2774.844726397548,4368.635101514865
2022-04-29,3179.1196468658814,4548.002931867979,1776.5179450299306,2562.431343048095,1127.7663687550378,745.0988609757368,628.719239319156,229.6245449815008,2721.696619733298,4284.586065808416
2022-05-02,3236.138751621404,4663.307962174969,1798.1642688924135,2646.658880053651,1147.0201708884263,745.3649009335513,631.2363118006689,229.84486533332938,2737.9468313128086,4279.570012000933
2022-05-03,3202.4669059945045,4613.759184063701,1781.0429643532934,2588.063574484294,1127.1621949596606,723.7444987904559,631.9699517934481,222.00619950224433,2717.9244263409482,4251.731608110349
2022-05-04,3158.348364815131,4418.220844823265,1738.0429707935027,2490.5517007301705,1089.3699918316913,697.4233824751183,629.9777543282198,220.57689876269896,2624.147228721944,4139.407762490936
2022-05-05,3113.323476791644,4356.880993037121,1726.8420398919782,2443.7233435803237,1086.2824026348103,710.6801041241193,632.2355162569091,218.67210965655224,2613.160004263661,4089.0859355617295
2022-05-06,3142.3747200564817,4314.4040863616065,1723.9763053008116,2424.887898421718,1081.33633057109,697.3691213997715,630.9275231193661,217.0605551772345,2604.0215339559622,4042.42982776
2022-05-09,3173.3908015237903,4259.817402128212,1756.422690193848,2356.572408696878,1103.9928393402674,716.6908308734985,623.1914739756655,217.28376019936272,2661.162548228264,3953.697247602175
2022-05-10,3168.356513085584,4103.778550384406,1711.8129895064124,2323.230676568315,1074.2789603981528,688.0294571190136,608.5397290535914,219.5409644225403,2558.7001148019576,3897.025528853853
2022-05-11,3212.9426313090125,4197.708944897769,1722.9590610967107,2333.1336662928047,1108.6376572274205,718.7538540366546,621.49717985806,217.66886655369888,2606.489764989375,3878.700022640502
2022-05-12,3198.5080045327422,4240.816633125287,1737.2189566490292,2323.0554280108554,1131.9798969058374,734.246942735225,629.940446684121,220.79758706302658,2614.1237494982174,3897.174753969359
2022-05-13,3140.8528514337995,4104.671811871899,1711.6601505515819,2322.289330045672,1092.8645074042122,712.2733190567428,623.4580696360813,218.03117364848657,2549.336142930657,3796.1268249737327
2022-05-16,3121.240239488651,4031.7100649544573,1647.6103528494484,2310.5160185912405,1070.3535804457279,693.9644639124436,615.6067629986093,217.95751424336615,2497.832443368745,3797.0055624715023
2022-05-17,3075.6113503940987,4048.878297190292,1640.2782156981398,2319.2171982697832,1049.972814024967,686.1044304424553,603.5775043847962,213.8842509093105,2452.9338652882802,3703.8040167446966
2022-05-18,3148.133081673849,4128.526659045352,1697.9617099473387,2330.0668344387996,1085.9720259706953,700.513979203966,604.9682531939297,211.86920391316465,2530.131324927263,3684.736538994719
2022-05-19,3168.82913991555,4144.144111833862,1747.3137600411608,2302.6747233999076,1127.399761232765,736.097796611493,601.363563380926,214.13990880545273,2600.17689576836,3694.8561401824836
2022-05-20,3095.6387311712897,4043.7594493958554,1758.3731080418095,2255.6356295328314,1136.2326665915555,734.5554354926812,588.332928030657,214.60950486436255,2573.003843409669,3663.9340848963866
2022-05-23,3064.903389749324,4007.4704494736116,1736.7608480776403,2244.379883463494,1131.585052081996,735.8999938379202,575.1253685090813,211.58422894161845,2578.829091865782,3650.003012881081
2022-05-24,2967.6095349653747,3948.0375970551745,1659.7934991605853,2205.81796211955,1106.94857984667,706.2052344973212,556.3506625194028,209.66436784263215,2480.687786036968,3573.5781060989802
2022-05-25,2963.537073499801,3889.3064814688432,1641.2119206228638,2193.9433304618374,1101.991520913553,703.823664092444,548.636358913221,208.5199253624885,2459.664414977461,3559.712423465784
2022-05-26,2908.5678207188957,3826.247031843445,1595.8874694531353,2156.1512055070298,1064.6246583106802,672.4114987362809,539.5070412588683,205.698422285353,2404.0653214619406,3492.899102399045
2022-05-27,2929.0475686298014,3864.1634495997073,1613.3368496848266,2155.634645149355,1077.4519079455351,683.6695233413078,543.1146430337991,201.4068020585376,2429.181816704603,3543.102607281557
2022-05-30,2921.796003785369,3832.7755528356984,1617.400412719353,2150.1477518283864,1092.5669439796852,680.587678093269,549.5801192031029,203.53501051139534,2439.5813911234095,3579.8256760942454
2022-05-31,2979.0231805562844,3911.413300629894,1616.5613235697065,2207.4446168881423,1097.1731989902075,683.1804030096076,555.590776097731,204.33685579110335,2472.904829151956,3594.7637653080005
2022-06-01,2936.275890908221,3877.2771703153517,1608.734727510274,2221.176971192575,1096.7660005931907,674.5337230798696,574.7924154569281,205.5127199013916,2491.6398368802015,3606.266719344788
2022-06-02,2970.4481361253456,3942.9489229738692,1649.5192628519007,2284.4268843138952,1132.8041669920856,692.5406994425675,579.5145206535132,208.19293967599734,2568.5155462434063,3640.9026578760745
2022-06-03,3030.2714495997393,4053.6717213777674,1656.8068797582482,2316.4366681798456,1141.0798554011872,700.1682079439378,581.7319407570584,212.7364043896851,2596.9174097634955,3689.230272899219
2022-06-06,2971.88560724056,3964.7790852145476,1641.990203291356,2219.2816137115024,1139.107037155767,696.3135311403382,604.0788685227308,218.76300783954252,2582.2824274031395,3733.7234947116845
2022-06-07,3028.377137610649,4086.9462666428612,1634.7785813836847,2229.328235158893,1133.3732176814297,698.6024115081206,613.4174020490683,222.56183387613027,2559.291263229775,3687.151516341784
2022-06-08,3079.243950008028,4079.411545387993,1605.2536247508551,2228.262305330406,1130.8498166288118,692.8686181751939,608.9726938976147,222.41567061839714,2538.3405090159245,3637.409876844967
2022-06-09,3054.351176725561,4100.030283376397,1610.0145645687007,2241.8714490350467,1120.096726264416,687.2848832333415,589.7533101987428,222.42763615499626,2556.4327215337903,3584.0214132340207
2022-06-10,3035.789358974013,4114.239793304412,1634.3859556990126,2239.6417334045427,1123.7533326561977,676.3906116975694,591.785027384377,228.37345071957736,2569.332696317349,3635.146693482153
2022-06-13,3060.7780030913027,4134.472307290346,1626.579155476291,2269.700984214344,1124.7973698486144,675.8638414830458,585.3434288889962,232.30188012789307,2583.6547914196785,3645.736587735384
2022-06-14,3119.1649400537176,4147.3820829655,1625.613194407631,2258.049787830632,1107.7991616987802,673.068896970254,569.8113141367074,228.90873760670542,2526.2551849934566,3614.845429986584
2022-06-15,3121.490284302295,4139.264301933036,1605.606463436062,2223.2489993668255,1102.4689866002443,664.2981978248533,570.5335866957773,226.5910141743749,2513.4246900858393,3644.2406836063233
2022-06-16,3160.2400502206265,4145.753886304195,1620.7842188122404,2223.419825995525,1113.696597652283,668.7508819502478,572.1157230013188,228.1891878751881,2512.625293518356,3629.0824766477413
2022-06-17,3101.4830164666955,4041.551477238928,1575.513207014671,2176.6578734326104,1073.8244539169523,649.8634108034895,562.4989203589383,221.3065875276379,2461.298492453215,3590.2247507619386
2022-06-20,3062.7773361264776,4049.6620114379693,1553.0632298877379,2179.33562248064,1045.2319381326238,621.583530061182,554.9416326539697,220.05653920473821,2407.4341727004035,3533.288954037752
2022-06-21,3052.9601720477967,4065.2230859762735,1553.0645563941794,2190.760657792429,1037.4881162426736,626.818016679469,546.0879279208854,221.27364046081428,2426.788855075904,3557.3736172459276
2022-06-22,3052.6294910456213,4045.711148890456,1572.714471724955,2150.5835792286625,1036.4913112045158,626.4205835464853,555.8229493894369,222.9598978648143,2413.7000585804276,3566.6456717151186
2022-06-23,3032.5492861381135,4006.930742453953,1585.4124692967,2102.9664256456927,1058.8151303683708,643.746255993296,566.1287078636092,222.78246015575382,2442.269047428013,3526.102857191618
2022-06-24,3016.83945975979,4030.3000614796,1611.7920669092389,2089.5530524396854,1067.3314714020335,649.7573142677637,557.0244280607404,224.7242378241716,2448.175361674707,3538.2035983114897
2022-06-27,3004.6313279435403,3991.7305365578172,1606.4938680463806,2068.2970698247577,1059.1239209604396,640.1822097992348,557.1023319609494,229.08042785240505,2436.7584335914003,3602.8481376235836
2022-06-28,2948.5617238408818,3976.7815529503387,1572.5620552194023,2023.4549578977828,1029.0239438165916,632.1529977658162,559.0864489390987,228.77454158720954,2366.9933758926445,3581.8608202275404
2022-06-29,2971.65585534987,4004.770442768937,1545.5212980931494,2012.541593366462,1016.3985877602125,627.6921221668985,540.4804934077188,227.7852114709331,2348.189169137854,3596.3249630532346
2022-06-30,3013.4188469911132,4063.1991070451154,1545.6435728843303,1994.0568707562716,1015.4993450689993,635.526229511756,554.4142703264795,230.8575329400066,2362.5626504867532,3640.995161425213
2022-07-01,2996.2325008196544,4054.5518295121224,1575.1843096727573,1972.9342810046824,1046.9397414009256,650.5942263253279,569.3316964337494,228.70698712787436,2417.8357555185653,3618.7921174919106
2022-07-04,2939.089307129724,4041.6781514491227,1583.0934037227737,1949.2029382645355,1030.0611570244537,643.5526991195848,565.7029606307993,229.68271205322299,2418.7110726484552,3621.9914753358216
2022-07-05,3035.413701362548,4112.1347708507765,1605.0159946185984,1945.7183857599628,1045.817470373409,651.7400964619886,580.3488949150069,233.03411055005813,2426.034428431049,3670.2479780670305
2022-07-06,3076.965694926294,4220.573496023824,1643.9995107692491,2009.0357628846195,1070.873085381961,670.558403051365,601.6843041185783,231.90880414274125,2470.2979873140252,3659.4697385542295
2022-07-07,3104.7393162575668,4308.047139957856,1647.561729485517,1989.2344406617524,1070.4987843778215,678.9460175123494,610.0176470880123,234.011940737361,2473.5352430899675,3637.2438049853117
2022-07-08,3139.4691428765336,4290.017508812605,1700.3846983740084,2002.211235521777,1093.0452540327635,690.8413106944425,614.5951090134948,235.0143508382761,2537.778550042409,3669.6542912248374
2022-07-11,3112.8372675135843,4384.328546763021,1706.5054023914938,2055.1800915883696,1088.5361969773878,692.1198839664188,621.4852715523961,230.4860517998988,2580.8431088715597,3692.330842891419
2022-07-12,3102.712033050308,4326.78001770486,1707.4069053005853,2036.13016833741,1091.871942176528,695.1824399264921,624.9335676585815,234.81875708877513,2596.506144253813,3688.799695253
2022-07-13,3179.507621119708,4466.147015009168,1809.5772961305026,2074.416342938268,1152.7589399686922,718.268101994213,647.0321538508707,237.11614529083255,2741.4914533766723,3722.2379846833
2022-07-14,3105.2986270939705,4406.381214080512,1744.286964745228,2061.963093705229,1090.2175364542443,682.7457400506779,615.4343624085585,233.28291816236137,2675.504335225561,3679.8486556634816
2022-07-15,3072.498540231252,4393.698506485662,1737.480928097651,2067.2222221093857,1069.0008685722541,677.0636823453744,588.8405522970783,230.44273818829606,2639.3432053705383,3670.3205444865443
2022-07-18,3082.749024474459,4331.00719400741,1713.6028819327043,2046.762406970873,1056.8874547119083,664.3893668081871,580.7901474683929,231.91882662372194,2601.7283686983524,3671.5227877543243
2022-07-19,3199.4010108685466,4325.7712807202515,1700.1596129408063,2065.0376876326736,1051.2975419213028,658.487382753929,575.6329731370525,231.95148644974265,2622.48363796065,3705.084611974156
2022-07-20,3252.764626291484,4285.820331706858,1684.3144476050447,1985.5557677434506,1037.2818162562419,659.056833583802,576.7437216744607,231.43701287864192,2601.0067151336666,3675.374456840603
2022-07-21,3272.9354027595855,4344.600714117378,1661.7506430747987,2012.5298399020578,1038.8323738450958,653.7554236555638,584.9501167522707,239.9538201549062,2596.3173226987415,3753.8285221397236
2022-07-22,3244.676597414854,4346.7780481398695,1667.1704194910662,2018.140479771405,1028.606075087364,651.3351667244839,597.1760306833471,241.64750086795604,2608.3014025014063,3762.579125045326
2022-07-25,3292.9099914755725,4394.804090508174,1663.1464860565998,2044.3495577350168,1019.7824265803943,642.453048072956,600.7031358966883,243.15491544467736,2574.020959454197,3815.9980610618873
2022-07-26,3332.4925994819555,4384.685549046502,1639.5874488201157,2036.249655737435,1006.2471688414394,634.8579824719953,595.7405058504271,237.4178937434669,2541.1515737665786,3761.255420407452
2022-07-27,3375.8086471059733,4376.602180042651,1683.6400789060308,1995.973074666715,1044.018656379678,655.7804677699742,609.4433237382399,239.85467640149022,2625.190535711882,3788.3394436592903
2022-07-28,3327.638466522462,4436.3867010371205,1678.7915778752722,2021.4433181853283,1053.0856122565017,650.7758173116933,617.2789084248526,238.79887300484762,2630.5447714906036,3791.088511833938
2022-07-29,3259.457543006448,4365.262323967168,1687.8307709785981,2015.5770450130724,1051.8397105304841,652.5404665336148,612.2583741829279,242.38048681869407,2628.0745685527663,3822.599711743933
2022-08-01,3328.520136083428,4366.807340413341,1737.1026652284916,1988.6765260113252,1099.0101147544544,676.6802481758313,618.2085240856624,239.43754037767633,2691.30042933685,3787.9448434549317
2022-08-02,3306.438412249097,4355.178042168376,1753.6326321392812,1990.7222760205705,1109.2987574646559,674.197179515425,611.4072321891947,244.89414388039762,2690.492595166646,3891.997386979016
2022-08-03,3303.398192838565,4360.971494951516,1778.678325502467,2024.4722543102382,1120.6640819699544,678.5188856681979,614.4698204578353,246.87169624853607,2732.4970639448084,3917.619634051222
2022-08-04,3345.4486975773125,4480.087992901698,1810.0325090047327,2080.0503279248037,1122.4272404150158,662.5231116569654,624.2138746251192,248.0463358465331,2731.2173892547507,3953.576021478801
2022-08-05,3351.9652240138907,4554.108598706794,1822.4259041395237,2091.4448500282356,1141.5768640806987,670.2541066502613,634.5785493863451,248.0507903458981,2747.417579033617,3970.565727210914
2022-08-08,3362.3521810908874,4594.450360607938,1824.086591010413,2063.8782090266714,1137.9732215653914,675.8421414762275,632.9792542466203,247.6900302281294,2769.453203553124,3944.8677725178113
2022-08-09,3291.128692238785,4554.132915088191,1795.0610898241364,2023.3527732385849,1116.172247420782,667.1849887271288,626.8079862453666,247.47565204389704,2771.31497629315,3921.022358485858
2022-08-10,3315.1257236526644,4546.052358688973,1781.894465203983,2007.0226091874745,1105.739127581616,664.4843750098952,647.7333211736377,246.19402476358866,2748.316251354605,3915.3326742943327
2022-08-11,3345.462511414593,4584.928249582876,1822.7537658622841,1971.104556862056,1099.3018062439073,663.6962276537706,660.2514867975278,242.76254199323074,2692.2786023369795,3923.8673226626197
2022-08-12,3367.9799379025535,4542.971108549335,1802.420894129675,1934.6530817327427,1091.9723440018183,653.9708399388194,661.8191310232493,234.8359944748359,2653.3890867878,3824.328625529947
2022-08-15,3364.037567088118,4518.1303632934705,1818.5704885733046,1888.1484848228358,1099.2187276092438,663.6735977739033,680.4745129884652,234.51281037154698,2676.028277915288,3767.010094903061
2022-08-16,3248.952802937143,4510.48943049032,1794.037534783354,1906.4842515896123,1064.5096827300677,649.2586599241779,693.1603189554761,234.78011844389061,2636.2542435917703,3761.333576835825
2022-08-17,3178.62629144088,4554.657047835072,1770.6809893859343,1928.8564291763723,1032.351729351237,623.8139129323017,703.4357700206476,233.1817817083425,2616.5854631332927,3744.7828185722274
2022-08-18,3096.56144368063,4565.203422628744,1741.8138616648546,1943.4133390716438,1014.3412839877323,601.4402447182476,700.3710891373156,238.3557827597831,2589.620066873664,3772.819992839093
2022-08-19,3331.1924687431297,4873.383963464052,1863.6616772534462,2048.683567062703,1089.4922257249966,653.8543735705969,737.6418758100021,257.2303677742232,2771.408147355745,3998.907283496467
2022-08-22,3385.9409524137877,4888.864076121512,1895.2622361507738,2051.452689232867,1107.2400538707927,669.0538311696328,746.6151531723104,252.6063753918116,2782.9347308661686,4014.363404408157
2022-08-23,3380.8973651921697,4855.700226515574,1858.9584713581464,2012.3958634004534,1066.8034553467198,647.7821958724386,730.8833136324296,247.97817052489737,2715.606496143112,3977.884632352131
2022-08-24,3496.2683485492316,4830.7183517024705,1909.0268106831115,2033.672007295398,1088.0092430260743,664.2962393572191,733.293373009149,250.24230768100253,2792.911927482159,4034.831094386721
2022-08-25,3526.4662962981506,4822.7325317474815,1879.512997654923,2024.3172425739529,1090.77728552482,650.7766467355757,720.381050663196,250.22026216972603,2756.6472782427027,3998.8565335462204
2022-08-26,3505.0877208440916,4731.758843458282,1843.2758471800362,2006.1679199423209,1057.7038863903101,621.3103149183704,703.5845817006525,250.51538930004492,2688.455412037285,3965.644791831255
2022-08-29,3509.6082118530285,4634.218525899228,1845.8753510142674,1982.3409500539658,1053.894096141146,627.4075860483277,688.759503072811,253.26579999641663,2688.390057673286,3964.4831117131243
2022-08-30,3510.581552169961,4629.807620468275,1874.0545865077033,1959.6273572489238,1057.7741892256872,640.1085334147207,684.2459273053238,256.15709129778855,2742.2384114079073,3973.344524432422
2022-08-31,3550.549690657368,4585.895693178597,1895.802561574099,1952.1626349460373,1075.0593570519454,645.0487893165129,669.6398069120254,258.011441618802,2722.944270699952,3975.437050064527
2022-09-01,3605.6964168194904,4626.169540608149,1958.9501634078063,1995.458825444015,1099.7219208316044,662.3407518850655,678.1233514202698,255.12641956409348,2757.643642616899,3953.026046454387
2022-09-02,3493.966947737906,4572.762438436019,1922.8197119222102,1934.9105592548794,1080.6107969992906,655.8896638442673,671.9130495306938,252.39821691239553,2732.6568782266054,3944.4456103875464
2022-09-05,3512.995811162253,4537.282299625931,1929.8433613892003,1950.2174439954508,1078.239575723646,671.7737877922208,667.601320740802,252.58895719566053,2727.0377281891097,3950.867517881441
2022-09-06,3419.9367132833845,4460.247608157175,1875.1841175216455,1920.2429692923047,1059.0228370647226,661.9266087143354,636.1481103817445,256.1175186824773,2688.7551556851167,3919.329270203582
2022-09-07,3430.4342474592454,4476.600609000838,1863.594674647272,1929.4173039312755,1048.262565384543,652.9851112150404,628.8354719188922,251.39834554212362,2672.479639080521,3905.2311126635045
2022-09-08,3460.4055326178777,4539.06828947663,1884.3084445602367,1941.6237270560125,1069.487460794424,654.2960571503484,625.7368660611658,249.42057114156353,2723.345299506212,3939.0101491600267
2022-09-09,3489.1229540497643,4615.990372962122,1877.8304393217443,1975.52577300715,1068.1727156433446,659.625259724857,628.2388238935564,248.7195433463491,2738.24740412957,3970.2432273628233
2022-09-12,3454.6295580138844,4595.61086075413,1843.7037874606765,1910.3253672475707,1052.4215600066777,654.3473187854026,625.0489689374422,242.02850952540481,2697.7505263674966,3828.8599937244503
2022-09-13,3532.042357048864,4575.434533783951,1887.4171097878504,1929.7137074677198,1066.8196272049481,656.9771726964682,632.4622754008351,240.99063195460877,2728.4209560798295,3818.893267784249
2022-09-14,3436.3709028896856,4403.889349779938,1854.0710717973022,1855.667086807699,1038.239933123095,646.1394996419401,630.8182043199246,238.34580077145912,2668.914252604979,3799.626398774872
2022-09-15,3365.7017851693536,4381.042360199615,1849.087797063831,1860.4250584353238,1010.7367780641302,627.6325030025299,617.3476404801753,237.10116386903763,2637.8022403581494,3834.107277310419
2022-09-16,3341.540070918304,4342.89428460257,1866.368859714921,1854.8295710144548,1030.2110927744282,639.7845589761935,608.417215996535,233.5708059055422,2634.787553997036,3833.496856368929
2022-09-19,3406.6885442033104,4478.736155425427,1915.7007766610177,1931.5481724602555,1051.1318704439216,645.3936020028699,626.9429017322942,236.85474687736846,2683.0508650467305,3896.110987427679
2022-09-20,3426.0934929793225,4561.9237676775765,1960.5933595625777,1976.415813395468,1082.4838825966758,667.398206256047,632.0875074612355,240.54248214571206,2714.528984457778,3978.0783338568112
2022-09-21,3364.22962233184,4546.379685065658,1924.2444621962586,1978.9306576635652,1062.5770088475224,642.4641740877162,630.3646059892533,237.7421565432419,2688.0436067532514,3948.618788543837
2022-09-22,3387.2438647321806,4506.160141718526,1910.964140378124,1954.384359849062,1067.7038665187658,656.2619164422284,622.5149892476061,240.66526169011615,2650.8946638833677,3917.5251413166056
2022-09-23,3338.452939194347,4407.141587868874,1852.1376668227151,1923.1078389080117,1035.7721573581216,638.8673937859216,618.882754035433,239.6603612081884,2603.171483533863,3888.3243249414786
2022-09-26,3278.5603122031375,4434.499117100175,1828.1847798192798,1908.9067481761376,1019.7783801405977,622.7164137004978,611.3681156483348,239.4607741470566,2578.2349838983987,3844.681540903105
2022-09-27,3255.3963570683386,4482.444379650284,1839.421560755642,1971.3724316613668,1037.2901849027076,639.0437660796503,604.520027223042,242.05759619705125,2610.290115653004,3845.245772967282
2022-09-28,3265.9487668661445,4542.209993856028,1859.6396241083705,1974.732109848066,1055.7747466113021,644.6331558965085,610.9780439534868,242.14291445217867,2634.2711800383736,3885.575431264944
2022-09-29,3214.7804757282042,4625.109062634894,1814.6360821219296,1984.473029499913,1037.3656947248824,636.1227778242786,608.2242192473334,240.97206776744338,2609.533697057607,3858.1691560915883
2022-09-30,3288.0342518467123,4716.5404528180015,1860.3670884594937,1999.7600670452243,1062.6897393253307,650.4007509005008,607.6996141872758,243.5593826680331,2647.276604130142,3917.5193965968997
2022-10-03,3234.9913019784326,4788.301888208848,1834.75265064151,2025.2314869247402,1057.5390131247707,640.7019451365747,615.2951282905257,239.81785886949777,2661.380969081969,3891.4770818629395
2022-10-04,3206.640834443804,4755.266960544375,1843.6947897566656,2001.1936184158176,1050.9505692007879,637.3530594194723,602.372833379941,244.2376499243132,2642.2338466477863,3948.2215855717013
